GEOID,NAME,variable,estimate,moe
040131094013,Block Group 3; Census Tract 1094.01; Maricopa County; Arizona,poverty_num,NA,NA
040131094013,Block Group 3; Census Tract 1094.01; Maricopa County; Arizona,med_income,NA,NA
040131094013,Block Group 3; Census Tract 1094.01; Maricopa County; Arizona,unemp_den,210,103
040131094013,Block Group 3; Census Tract 1094.01; Maricopa County; Arizona,unemp_num,0,14
040131094013,Block Group 3; Census Tract 1094.01; Maricopa County; Arizona,no_ins_den,652,437
040131094013,Block Group 3; Census Tract 1094.01; Maricopa County; Arizona,no_ins_num,15,26
040133199034,Block Group 4; Census Tract 3199.03; Maricopa County; Arizona,no_hs_den,1040,311
040133199034,Block Group 4; Census Tract 3199.03; Maricopa County; Arizona,no_hs_num,0,14
040133199034,Block Group 4; Census Tract 3199.03; Maricopa County; Arizona,poverty_den,NA,NA
040133199034,Block Group 4; Census Tract 3199.03; Maricopa County; Arizona,poverty_num,NA,NA
040133199034,Block Group 4; Census Tract 3199.03; Maricopa County; Arizona,med_income,87315,64896
040133199034,Block Group 4; Census Tract 3199.03; Maricopa County; Arizona,unemp_den,940,293
040133199034,Block Group 4; Census Tract 3199.03; Maricopa County; Arizona,unemp_num,32,36
040133199034,Block Group 4; Census Tract 3199.03; Maricopa County; Arizona,no_ins_den,1528,510
040133199034,Block Group 4; Census Tract 3199.03; Maricopa County; Arizona,no_ins_num,0,14
040138159013,Block Group 3; Census Tract 8159.01; Maricopa County; Arizona,no_hs_den,1442,281
040138159013,Block Group 3; Census Tract 8159.01; Maricopa County; Arizona,no_hs_num,0,14
040138159013,Block Group 3; Census Tract 8159.01; Maricopa County; Arizona,poverty_den,NA,NA
040138159013,Block Group 3; Census Tract 8159.01; Maricopa County; Arizona,poverty_num,NA,NA
040138159013,Block Group 3; Census Tract 8159.01; Maricopa County; Arizona,med_income,179615,58117
040138159013,Block Group 3; Census Tract 8159.01; Maricopa County; Arizona,unemp_den,1233,310
040138159013,Block Group 3; Census Tract 8159.01; Maricopa County; Arizona,unemp_num,26,27
040138159013,Block Group 3; Census Tract 8159.01; Maricopa County; Arizona,no_ins_den,2209,496
040138159013,Block Group 3; Census Tract 8159.01; Maricopa County; Arizona,no_ins_num,3,11
040134221022,Block Group 2; Census Tract 4221.02; Maricopa County; Arizona,no_hs_den,1110,273
040134221022,Block Group 2; Census Tract 4221.02; Maricopa County; Arizona,no_hs_num,212,154
040134221022,Block Group 2; Census Tract 4221.02; Maricopa County; Arizona,poverty_den,NA,NA
040134221022,Block Group 2; Census Tract 4221.02; Maricopa County; Arizona,poverty_num,NA,NA
040134221022,Block Group 2; Census Tract 4221.02; Maricopa County; Arizona,med_income,68295,19161
040134221022,Block Group 2; Census Tract 4221.02; Maricopa County; Arizona,unemp_den,974,255
040134221022,Block Group 2; Census Tract 4221.02; Maricopa County; Arizona,unemp_num,116,72
040134221022,Block Group 2; Census Tract 4221.02; Maricopa County; Arizona,no_ins_den,1849,450
040134221022,Block Group 2; Census Tract 4221.02; Maricopa County; Arizona,no_ins_num,0,14
040131125081,Block Group 1; Census Tract 1125.08; Maricopa County; Arizona,no_hs_den,1508,177
040131125081,Block Group 1; Census Tract 1125.08; Maricopa County; Arizona,no_hs_num,19,25
040131125081,Block Group 1; Census Tract 1125.08; Maricopa County; Arizona,poverty_den,NA,NA
040131125081,Block Group 1; Census Tract 1125.08; Maricopa County; Arizona,poverty_num,NA,NA
040131125081,Block Group 1; Census Tract 1125.08; Maricopa County; Arizona,med_income,70469,15898
040131125081,Block Group 1; Census Tract 1125.08; Maricopa County; Arizona,unemp_den,1190,240
040131125081,Block Group 1; Census Tract 1125.08; Maricopa County; Arizona,unemp_num,70,41
040131125081,Block Group 1; Census Tract 1125.08; Maricopa County; Arizona,no_ins_den,2563,362
040131125081,Block Group 1; Census Tract 1125.08; Maricopa County; Arizona,no_ins_num,240,153
040138171011,Block Group 1; Census Tract 8171.01; Maricopa County; Arizona,no_hs_den,586,246
040138171011,Block Group 1; Census Tract 8171.01; Maricopa County; Arizona,no_hs_num,0,14
040138171011,Block Group 1; Census Tract 8171.01; Maricopa County; Arizona,poverty_den,NA,NA
040138171011,Block Group 1; Census Tract 8171.01; Maricopa County; Arizona,poverty_num,NA,NA
040138171011,Block Group 1; Census Tract 8171.01; Maricopa County; Arizona,med_income,180250,74858
040138171011,Block Group 1; Census Tract 8171.01; Maricopa County; Arizona,unemp_den,538,234
040138171011,Block Group 1; Census Tract 8171.01; Maricopa County; Arizona,unemp_num,0,14
040138171011,Block Group 1; Census Tract 8171.01; Maricopa County; Arizona,no_ins_den,1051,482
040138171011,Block Group 1; Census Tract 8171.01; Maricopa County; Arizona,no_ins_num,0,14
040134202072,Block Group 2; Census Tract 4202.07; Maricopa County; Arizona,no_hs_den,904,428
040134202072,Block Group 2; Census Tract 4202.07; Maricopa County; Arizona,no_hs_num,0,14
040134202072,Block Group 2; Census Tract 4202.07; Maricopa County; Arizona,poverty_den,NA,NA
040134202072,Block Group 2; Census Tract 4202.07; Maricopa County; Arizona,poverty_num,NA,NA
040134202072,Block Group 2; Census Tract 4202.07; Maricopa County; Arizona,med_income,128250,100681
040134202072,Block Group 2; Census Tract 4202.07; Maricopa County; Arizona,unemp_den,616,430
040134202072,Block Group 2; Census Tract 4202.07; Maricopa County; Arizona,unemp_num,0,14
040134202072,Block Group 2; Census Tract 4202.07; Maricopa County; Arizona,no_ins_den,1136,650
040134202072,Block Group 2; Census Tract 4202.07; Maricopa County; Arizona,no_ins_num,9,24
040134202121,Block Group 1; Census Tract 4202.12; Maricopa County; Arizona,no_hs_den,1149,243
040134202121,Block Group 1; Census Tract 4202.12; Maricopa County; Arizona,no_hs_num,10,15
040134202121,Block Group 1; Census Tract 4202.12; Maricopa County; Arizona,poverty_den,NA,NA
040134202121,Block Group 1; Census Tract 4202.12; Maricopa County; Arizona,poverty_num,NA,NA
040134202121,Block Group 1; Census Tract 4202.12; Maricopa County; Arizona,med_income,101736,15641
040134202121,Block Group 1; Census Tract 4202.12; Maricopa County; Arizona,unemp_den,850,224
040134202121,Block Group 1; Census Tract 4202.12; Maricopa County; Arizona,unemp_num,37,40
040134202121,Block Group 1; Census Tract 4202.12; Maricopa County; Arizona,no_ins_den,1597,379
040134202121,Block Group 1; Census Tract 4202.12; Maricopa County; Arizona,no_ins_num,24,27
040131032173,Block Group 3; Census Tract 1032.17; Maricopa County; Arizona,no_hs_den,1242,345
040131032173,Block Group 3; Census Tract 1032.17; Maricopa County; Arizona,no_hs_num,0,14
040131032173,Block Group 3; Census Tract 1032.17; Maricopa County; Arizona,poverty_den,NA,NA
040131032173,Block Group 3; Census Tract 1032.17; Maricopa County; Arizona,poverty_num,NA,NA
040131032173,Block Group 3; Census Tract 1032.17; Maricopa County; Arizona,med_income,117656,52220
040131032173,Block Group 3; Census Tract 1032.17; Maricopa County; Arizona,unemp_den,727,268
040131032173,Block Group 3; Census Tract 1032.17; Maricopa County; Arizona,unemp_num,107,81
040131032173,Block Group 3; Census Tract 1032.17; Maricopa County; Arizona,no_ins_den,1616,434
040131032173,Block Group 3; Census Tract 1032.17; Maricopa County; Arizona,no_ins_num,31,46
040130928023,Block Group 3; Census Tract 928.02; Maricopa County; Arizona,no_hs_den,611,247
040130928023,Block Group 3; Census Tract 928.02; Maricopa County; Arizona,no_hs_num,34,42
040130928023,Block Group 3; Census Tract 928.02; Maricopa County; Arizona,poverty_den,NA,NA
040130928023,Block Group 3; Census Tract 928.02; Maricopa County; Arizona,poverty_num,NA,NA
040130928023,Block Group 3; Census Tract 928.02; Maricopa County; Arizona,med_income,55185,35757
040130928023,Block Group 3; Census Tract 928.02; Maricopa County; Arizona,unemp_den,681,307
040130928023,Block Group 3; Census Tract 928.02; Maricopa County; Arizona,unemp_num,39,36
040130928023,Block Group 3; Census Tract 928.02; Maricopa County; Arizona,no_ins_den,1526,750
040130928023,Block Group 3; Census Tract 928.02; Maricopa County; Arizona,no_ins_num,230,310
040134225021,Block Group 1; Census Tract 4225.02; Maricopa County; Arizona,no_hs_den,1342,418
040134225021,Block Group 1; Census Tract 4225.02; Maricopa County; Arizona,no_hs_num,0,14
040134225021,Block Group 1; Census Tract 4225.02; Maricopa County; Arizona,poverty_den,NA,NA
040134225021,Block Group 1; Census Tract 4225.02; Maricopa County; Arizona,poverty_num,NA,NA
040134225021,Block Group 1; Census Tract 4225.02; Maricopa County; Arizona,med_income,105104,74958
040134225021,Block Group 1; Census Tract 4225.02; Maricopa County; Arizona,unemp_den,1223,508
040134225021,Block Group 1; Census Tract 4225.02; Maricopa County; Arizona,unemp_num,0,14
040134225021,Block Group 1; Census Tract 4225.02; Maricopa County; Arizona,no_ins_den,1938,686
040134225021,Block Group 1; Census Tract 4225.02; Maricopa County; Arizona,no_ins_num,0,14
040136158001,Block Group 1; Census Tract 6158; Maricopa County; Arizona,no_hs_den,813,180
040136158001,Block Group 1; Census Tract 6158; Maricopa County; Arizona,no_hs_num,9,15
040136158001,Block Group 1; Census Tract 6158; Maricopa County; Arizona,poverty_den,NA,NA
040136158001,Block Group 1; Census Tract 6158; Maricopa County; Arizona,poverty_num,NA,NA
040136158001,Block Group 1; Census Tract 6158; Maricopa County; Arizona,med_income,93250,44053
040136158001,Block Group 1; Census Tract 6158; Maricopa County; Arizona,unemp_den,465,120
040136158001,Block Group 1; Census Tract 6158; Maricopa County; Arizona,unemp_num,16,20
040136158001,Block Group 1; Census Tract 6158; Maricopa County; Arizona,no_ins_den,992,236
040136158001,Block Group 1; Census Tract 6158; Maricopa County; Arizona,no_ins_num,0,14
040131160001,Block Group 1; Census Tract 1160; Maricopa County; Arizona,no_hs_den,740,381
040131160001,Block Group 1; Census Tract 1160; Maricopa County; Arizona,no_hs_num,0,14
040131160001,Block Group 1; Census Tract 1160; Maricopa County; Arizona,poverty_den,NA,NA
040131160001,Block Group 1; Census Tract 1160; Maricopa County; Arizona,poverty_num,NA,NA
040131160001,Block Group 1; Census Tract 1160; Maricopa County; Arizona,med_income,NA,NA
040131160001,Block Group 1; Census Tract 1160; Maricopa County; Arizona,unemp_den,356,257
040131160001,Block Group 1; Census Tract 1160; Maricopa County; Arizona,unemp_num,19,30
040131160001,Block Group 1; Census Tract 1160; Maricopa County; Arizona,no_ins_den,929,489
040131160001,Block Group 1; Census Tract 1160; Maricopa County; Arizona,no_ins_num,0,14
040134222161,Block Group 1; Census Tract 4222.16; Maricopa County; Arizona,no_hs_den,852,400
040134222161,Block Group 1; Census Tract 4222.16; Maricopa County; Arizona,no_hs_num,31,47
040134222161,Block Group 1; Census Tract 4222.16; Maricopa County; Arizona,poverty_den,NA,NA
040134222161,Block Group 1; Census Tract 4222.16; Maricopa County; Arizona,poverty_num,NA,NA
040134222161,Block Group 1; Census Tract 4222.16; Maricopa County; Arizona,med_income,85667,57407
040134222161,Block Group 1; Census Tract 4222.16; Maricopa County; Arizona,unemp_den,581,326
040134222161,Block Group 1; Census Tract 4222.16; Maricopa County; Arizona,unemp_num,0,14
040134222161,Block Group 1; Census Tract 4222.16; Maricopa County; Arizona,no_ins_den,889,420
040134222161,Block Group 1; Census Tract 4222.16; Maricopa County; Arizona,no_ins_num,0,14
040131052004,Block Group 4; Census Tract 1052; Maricopa County; Arizona,no_hs_den,1288,617
040131052004,Block Group 4; Census Tract 1052; Maricopa County; Arizona,no_hs_num,26,42
040131052004,Block Group 4; Census Tract 1052; Maricopa County; Arizona,poverty_den,NA,NA
040131052004,Block Group 4; Census Tract 1052; Maricopa County; Arizona,poverty_num,NA,NA
040131052004,Block Group 4; Census Tract 1052; Maricopa County; Arizona,med_income,79342,41072
040131052004,Block Group 4; Census Tract 1052; Maricopa County; Arizona,unemp_den,1208,639
040131052004,Block Group 4; Census Tract 1052; Maricopa County; Arizona,unemp_num,38,57
040131052004,Block Group 4; Census Tract 1052; Maricopa County; Arizona,no_ins_den,1823,792
040131052004,Block Group 4; Census Tract 1052; Maricopa County; Arizona,no_ins_num,0,14
040131094022,Block Group 2; Census Tract 1094.02; Maricopa County; Arizona,no_hs_den,1057,619
040131094022,Block Group 2; Census Tract 1094.02; Maricopa County; Arizona,no_hs_num,14,25
040131094022,Block Group 2; Census Tract 1094.02; Maricopa County; Arizona,poverty_den,NA,NA
040131094022,Block Group 2; Census Tract 1094.02; Maricopa County; Arizona,poverty_num,NA,NA
040131094022,Block Group 2; Census Tract 1094.02; Maricopa County; Arizona,med_income,111696,88020
040131094022,Block Group 2; Census Tract 1094.02; Maricopa County; Arizona,unemp_den,761,470
040131094022,Block Group 2; Census Tract 1094.02; Maricopa County; Arizona,unemp_num,52,76
040131094022,Block Group 2; Census Tract 1094.02; Maricopa County; Arizona,no_ins_den,1751,961
040131094022,Block Group 2; Census Tract 1094.02; Maricopa County; Arizona,no_ins_num,0,14
040130405383,Block Group 3; Census Tract 405.38; Maricopa County; Arizona,no_hs_den,1234,605
040130405383,Block Group 3; Census Tract 405.38; Maricopa County; Arizona,no_hs_num,0,14
040130405383,Block Group 3; Census Tract 405.38; Maricopa County; Arizona,poverty_den,NA,NA
040130405383,Block Group 3; Census Tract 405.38; Maricopa County; Arizona,poverty_num,NA,NA
040130405383,Block Group 3; Census Tract 405.38; Maricopa County; Arizona,med_income,104605,22475
040130405383,Block Group 3; Census Tract 405.38; Maricopa County; Arizona,unemp_den,860,367
040130405383,Block Group 3; Census Tract 405.38; Maricopa County; Arizona,unemp_num,12,19
040130405383,Block Group 3; Census Tract 405.38; Maricopa County; Arizona,no_ins_den,1881,912
040130405383,Block Group 3; Census Tract 405.38; Maricopa County; Arizona,no_ins_num,12,20
040131056011,Block Group 1; Census Tract 1056.01; Maricopa County; Arizona,no_hs_den,1732,909
040131056011,Block Group 1; Census Tract 1056.01; Maricopa County; Arizona,no_hs_num,152,152
040131056011,Block Group 1; Census Tract 1056.01; Maricopa County; Arizona,poverty_den,NA,NA
040131056011,Block Group 1; Census Tract 1056.01; Maricopa County; Arizona,poverty_num,NA,NA
040131056011,Block Group 1; Census Tract 1056.01; Maricopa County; Arizona,med_income,120379,65162
040131056011,Block Group 1; Census Tract 1056.01; Maricopa County; Arizona,unemp_den,1523,929
040131056011,Block Group 1; Census Tract 1056.01; Maricopa County; Arizona,unemp_num,61,59
040131056011,Block Group 1; Census Tract 1056.01; Maricopa County; Arizona,no_ins_den,2732,1529
040131056011,Block Group 1; Census Tract 1056.01; Maricopa County; Arizona,no_ins_num,398,562
040131126024,Block Group 4; Census Tract 1126.02; Maricopa County; Arizona,no_hs_den,1067,339
040131126024,Block Group 4; Census Tract 1126.02; Maricopa County; Arizona,no_hs_num,54,68
040131126024,Block Group 4; Census Tract 1126.02; Maricopa County; Arizona,poverty_den,NA,NA
040131126024,Block Group 4; Census Tract 1126.02; Maricopa County; Arizona,poverty_num,NA,NA
040131126024,Block Group 4; Census Tract 1126.02; Maricopa County; Arizona,med_income,34034,10290
040131126024,Block Group 4; Census Tract 1126.02; Maricopa County; Arizona,unemp_den,762,284
040131126024,Block Group 4; Census Tract 1126.02; Maricopa County; Arizona,unemp_num,60,78
040131126024,Block Group 4; Census Tract 1126.02; Maricopa County; Arizona,no_ins_den,2164,655
040131126024,Block Group 4; Census Tract 1126.02; Maricopa County; Arizona,no_ins_num,85,102
040131162043,Block Group 3; Census Tract 1162.04; Maricopa County; Arizona,no_hs_den,479,204
040131162043,Block Group 3; Census Tract 1162.04; Maricopa County; Arizona,no_hs_num,0,14
040131162043,Block Group 3; Census Tract 1162.04; Maricopa County; Arizona,poverty_den,NA,NA
040131162043,Block Group 3; Census Tract 1162.04; Maricopa County; Arizona,poverty_num,NA,NA
040131162043,Block Group 3; Census Tract 1162.04; Maricopa County; Arizona,med_income,75172,34565
040131162043,Block Group 3; Census Tract 1162.04; Maricopa County; Arizona,unemp_den,420,197
040131162043,Block Group 3; Census Tract 1162.04; Maricopa County; Arizona,unemp_num,0,14
040131162043,Block Group 3; Census Tract 1162.04; Maricopa County; Arizona,no_ins_den,662,313
040131162043,Block Group 3; Census Tract 1162.04; Maricopa County; Arizona,no_ins_num,0,14
040130926002,Block Group 2; Census Tract 926; Maricopa County; Arizona,no_hs_den,1002,289
040130926002,Block Group 2; Census Tract 926; Maricopa County; Arizona,no_hs_num,49,61
